tipo,nome,logradouro,bairro,municipio,estado,m²,quartos,banheiros,vagas,preco,preco do m²,Anunciante,latitude,longitude
Apartamento,Del Torres,"Rua Monsenhor Kimura, 353",Vila Cleópatra,Maringa,PR,77.0,3,0,1,340000.0,4415.58,Euclides Guimarães Corretor de Imóveis,-23.4378151,-51.9350331
Casa,Jardim Alvorada,"Rua Maranhão, 1221",Jardim Alvorada,Maringa,PR,74.0,2,0,1,340000.0,4594.59,Sampaio Corretor de Imóveis,-23.397865,-51.9231787
Casa,Jardim Espanha,"Rua Pioneiro Exaltino Pereira Boa Sorte, 1400",Jardim Espanha,Maringa,PR,72.0,3,0,2,340000.0,4722.22,Guerra Imóveis,-23.4603624,-51.9673645
Apartamento,Nature One,"Avenida Duque de Caxias, 897",Zona 01,Maringa,PR,72.0,3,0,1,340000.0,4722.22,Granado Imóveis,-23.4251939,-51.9400341
Casa,Jardim Andrade,"Rua Américo Laerte Bigatão, 736",Jardim Andrade,Maringa,PR,70.0,1,0,5,340000.0,4857.14,Moraes e Moraes Negócios imobiliários,-23.3848908,-51.9009367
Casa,Jardim Universo,"Rua Galáxia, 532",Jardim Universo,Maringa,PR,68.49,3,0,2,340000.0,4964.23,Ricardo Boscolo Negócios Imobiliários,-23.4571409,-51.9338684
Apartamento,Havana Residence,"Avenida Alziro Zarur, 893",Cidade Universitaria,Maringa,PR,66.0,3,0,1,340000.0,5151.52,Pedro Granado Imoveis,-23.4017837,-51.9598852
Apartamento,Spazio Merlot,"Rua Nardina Rodrigues Johansen, 392",Loteamento Malbec,Maringa,PR,64.1,2,0,1,340000.0,5304.21,Imobiliaria Silvio Iwata,-23.4384389,-51.9228342
Apartamento,Residencial Isabela,"Avenida São Paulo, 3212",Vila Bosque,Maringa,PR,62.28,3,0,1,340000.0,5459.22,Imobiliária Silvio Iwata,-23.4349496,-51.9274476
Apartamento,Agua Branca,"Rua Santos Dumont, 1420",Zona 03,Maringa,PR,59.0,2,0,1,340000.0,5762.71,Massaru Imoveis,-23.424419,-51.9222922
Apartamento,Ed. Tarsila do Amaral,"Rua Marechal Floriano Peixoto, 1546",Zona 07,Maringa,PR,56.64,2,2,1,340000.0,6002.82,Morialle Imóveis,-23.4147216,-51.9314859
Casa,Zona 07,"Rua Jangada, 403",Zona 07,Maringa,PR,55.0,2,0,1,340000.0,6181.82,Auretto Negócios Imobiliários,-23.4083166,-51.9458162
Apartamento,Orion,"Avenida Londrina, 1891",Zona 08,Maringa,PR,53.0,2,0,1,340000.0,6415.09,Imobiliária Santa Catarina,-23.4335972,-51.9101972
Apartamento,Spazio Merlot,"Rua Nardina Rodrigues Johansen, 152",Loteamento Malbec,Maringa,PR,50.0,2,0,1,340000.0,6800.0,Lélo Imóveis,-23.4384389,-51.9228342
Apartamento,Spazio Merlot,"Rua Nardina Rodrigues Johansen, 392",Loteamento Malbec,Maringa,PR,50.0,2,0,1,340000.0,6800.0,Rafael Takaki Corretor de Imoveis,-23.4384389,-51.9228342
Apartamento,Dumont Premium - Ed.,"Rua Santos Dumont, 1096",Zona 03,Maringa,PR,45.0,2,0,1,340000.0,7555.56,Dubai Imóveis,-23.424419,-51.9222922
Apartamento,Forte de Arundel,"Rua Zygmunt Krosnowski, 172",Parque Industrial,Maringa,PR,51.44,2,0,1,341193.22,6632.84,Imobiliaria Daros,-23.4264959,-51.89269
Apartamento,Forte de Arundel,"Rua Zygmunt Krosnowski, 172",Parque Industrial,Maringa,PR,44.65,2,0,1,343000.0,7681.97,Merlin Gestao de Imoveis,-23.4264959,-51.89269
Apartamento,Forte de Arundel,"Rua Zygmunt Krosnowski, 172",Parque Industrial,Maringa,PR,51.0,2,0,1,343740.0,6740.0,Imobiliaria Casa Nova,-23.4264959,-51.89269
Apartamento,Garda,"Avenida Guedner, 3106",Parque da Gávea,Maringa,PR,55.0,2,0,1,344000.0,6254.55,Lélo Imóveis,-23.4517298,-51.920299
Casa,Parque Industrial,"Rua Zygmunt Krosnowski, 172",Parque Industrial,Maringa,PR,44.65,2,0,1,344000.0,7704.37,Imobiliaria Zanoni,-23.4264959,-51.89269
Casa,Zona 07,"Rua Jangada, 371",Zona 07,Maringa,PR,52.0,2,0,1,344500.0,6625.0,Auretto Negócios Imobiliários,-23.4083166,-51.9458162
Casa,Jardim Três Lagoas,"Rua Pioneiro Nilso Costa, 475",Jardim Três Lagoas,Maringa,PR,80.0,3,0,2,345000.0,4312.5,Jônatas Delgado Imóveis,-23.3926467,-51.9723334
Apartamento,Residencial Alphaville II,"Avenida Doutor Alexandre Rasgulaeff, 3821",Parque Residencial Cidade Nova,Maringa,PR,79.5,3,0,1,345000.0,4339.62,Imobiliária Paiaguás,-23.3984561,-51.929179
Apartamento,Ed. Saint Paul,"Rua Mandaguari, 328",Zona 07,Maringa,PR,67.95,2,2,1,345000.0,5077.26,Proposta Consultoria de Imóveis,-23.4095145,-51.9463481
Apartamento,Morro das Oliveiras,"Rua Marcilio Dias, 344",Zona 03,Maringa,PR,59.35,2,0,1,345000.0,5812.97,7House Imoveis,-23.4265309,-51.9216837
Casa,Zona 03,"Rua Marcílio Dias, 994",Zona 03,Maringa,PR,59.0,2,0,1,345000.0,5847.46,Fujimóveis Empreendimentos Imobiliários,-23.4265309,-51.9216837
Apartamento,Macaé,"Rua Botafogo, 1021",Vila Marumby,Maringa,PR,55.0,2,0,1,345000.0,6272.73,Antenor Imóveis,-23.4469249,-51.9270292
Apartamento,Spazio Merlot,"Rua Nardina Rodrigues Johansen, 392",Loteamento Malbec,Maringa,PR,50.27,2,0,2,345000.0,6862.94,Imobiliaria Silvio Iwata,-23.4384389,-51.9228342
Apartamento,Morro das Oliveiras,"Rua Marcílio Dias, 344",Zona 03,Maringa,PR,48.0,2,0,1,345000.0,7187.5,7House Imóveis,-23.4265309,-51.9216837
Casa,Zona 03,"Rua Marcílio Dias, 994",Zona 03,Maringa,PR,48.0,2,0,1,345000.0,7187.5,Ingaville Imóveis,-23.4265309,-51.9216837
Apartamento,Morro das Oliveiras,"Rua Marcilio Dias, 994",Zona 03,Maringa,PR,48.0,2,0,1,345000.0,7187.5,Rafael Takaki Corretor de Imoveis,-23.4265309,-51.9216837
Apartamento,Morro das Oliveiras,"Rua Marcilio Dias, 994",Zona 03,Maringa,PR,48.0,2,0,1,345000.0,7187.5,MAGNANI IMOVEIS LTDA,-23.4265309,-51.9216837
Apartamento,Forte Arrundel,"Rua Zygmunt Krosnowski, 172",Parque Industrial,Maringa,PR,44.65,2,0,1,345000.0,7726.76,7House Imoveis,-23.4264959,-51.89269
Apartamento,Terra do Sol Residencial,"Avenida Pioneiro Antonio Ruiz Saldanha, 1795",Parque Industrial,Maringa,PR,52.0,2,0,1,346500.0,6663.46,Prado Imóveis,-23.4540205,-51.9838412
Casa,Parque Industrial,"Avenida Pioneiro Antonio Ruiz Saldanha, 1795",Parque Industrial,Maringa,PR,52.0,2,0,1,346500.0,6663.46,Fujimoveis Empreendimentos Imobiliarios,-23.4540205,-51.9838412
Apartamento,Residencial Terra do Sol,"Avenida Pioneiro Antonio Ruiz Saldanha, 2195",Parque Industrial,Maringa,PR,52.0,2,0,1,346553.0,6664.48,MAGNANI IMOVEIS LTDA,-23.4540205,-51.9838412
Apartamento,Zona 07,"Rua Quintino Bocaiuva, 1357",Zona 07,Maringa,PR,47.0,2,0,1,347900.0,7402.13,Moraes e Moraes Negocios imobiliarios,-23.40679,-51.94699
Apartamento,Village Horizonte,"Rua Assunção, 388",Vila Marumby,Maringa,PR,84.34,3,0,1,348000.0,4126.16,Opção Imóveis,-23.4459245,-51.9302715
Casa,Jardim Aclimação,"Avenida Senador Petrônio Portela, 377",Jardim Aclimação,Maringa,PR,110.2,5,0,1,349000.0,3166.97,Hayashi Maringá Imóveis,-23.4477368,-51.9118327
Casa,Jardim Licce,"Rua Ivaldo Borges Horta, 396",Jardim Licce,Maringa,PR,105.0,3,0,2,349000.0,3323.81,Conecta Corretores,-23.3828799,-51.9194983
Casa,Jardim Dias II,"Rua Domingos Dotta, 91",Jardim Dias II,Maringa,PR,81.26,3,0,2,349000.0,4294.86,Opção Imóveis,-23.3743949,-51.9227104
Apartamento,Mont Blanc,"Rua Marechal Deodoro, 674",Zona 07,Maringa,PR,74.69,3,2,1,349000.0,4672.65,Bellakaza Negócios Imobiliários,-23.4166548,-51.9282453
Apartamento,Recanto dos Ipês,"Avenida Monteiro Lobato, 1152",Zona 08,Maringa,PR,49.0,2,0,1,349000.0,7122.45,Conecta Corretores,-23.429683,-51.9129733
Apartamento,Morro das Oliveiras,"Rua Marcilio Dias, 994",Zona 03,Maringa,PR,47.0,2,0,1,349000.0,7425.53,Sandalo Imoveis,-23.4265309,-51.9216837
Apartamento,Belíssimo Ingá,"Rua Condor, 42",Zona 08,Maringa,PR,46.0,1,0,1,349000.0,7586.96,Pedro Granado Imóveis,-23.4334347,-51.9237629
Apartamento,New Plaza,"Avenida Herval, 5640",Zona 01,Maringa,PR,43.0,1,0,1,349000.0,8116.28,Bellakaza Negócios Imobiliários,-23.4214993,-51.936347
Casa,Zona 07,"Rua Osvaldo Cruz, 452",Zona 07,Maringa,PR,49.9,2,0,1,349650.0,7007.01,Ingaville Imóveis,-23.41134,-51.9434837
Apartamento,Terra do Sol,"Avenida Pioneiro Antonio Ruiz Saldanha, 1795",Jardim das Estacoes,Maringa,PR,52.0,2,0,1,349900.0,6728.85,Lelo Imoveis,-23.4442235,-51.9787045
Apartamento,Terra do Sol Residencial,"Avenida Pioneiro Antonio Ruiz Saldanha, 1795",Parque Industrial,Maringa,PR,51.0,2,0,1,349950.0,6861.76,Imobiliaria Alcajom,-23.4540205,-51.9838412
Casa,Zona 07,"Avenida Advogado Horácio Raccanello Filho, 1712",Zona 07,Maringa,PR,274.0,2,0,1,350000.0,1277.37,Conecta Corretores,-23.418021,-51.9432386
Casa,Parque Avenida,"Rua Allan Kardec, 1664",Parque Avenida,Maringa,PR,187.0,3,0,4,350000.0,1871.66,Junior Joda Soluções Imobiliárias,-23.3877735,-51.9257354
Casa,Ebenezer,"Rua Itaipu, 285",Ebenezer,Maringa,PR,184.87,4,0,2,350000.0,1893.22,Imobiliária Silvio Iwata,-23.3882929,-51.8993711
Casa,Jardim Novo Oásis,"Rua Mathias Alonso, 64",Jardim Novo Oásis,Maringa,PR,163.57,2,0,2,350000.0,2139.76,Imobiliaria Zanoni,-23.4083581,-51.897583
Casa,Conjunto Habitacional Sanenge,"Rua Curió, 383",Conjunto Habitacional Sanenge,Maringa,PR,153.4,3,0,2,350000.0,2281.62,Massaru Imóveis,-23.3964965,-51.9720318
Casa,Jardim Paulista,"Rua Pioneiro Joao Nunes, 1894",Jardim Paulista,Maringa,PR,152.0,2,0,2,350000.0,2302.63,MAGNANI IMOVEIS LTDA,-23.4060704,-51.8734192
Casa,Jardim Diamante,"Rua Pioneiro Acácio Faustino dos Santos, 342",Jardim Diamante,Maringa,PR,150.0,3,0,1,350000.0,2333.33,Imobiliária Paiaguás,-23.3755061,-51.9458428
Apartamento,Ed. San Martin,"Avenida Governador Parigot de Souza, 168",Zona 01,Maringa,PR,142.0,3,0,1,350000.0,2464.79,MAGNANI IMOVEIS LTDA,-23.4248143,-51.9452875
Casa,Jardim Império do Sol,"Rua Pioneira Norvina Maria Gonçalves, 139",Jardim Império do Sol,Maringa,PR,136.25,3,0,2,350000.0,2568.81,Opção Imóveis,-23.3815281,-51.9549103
Casa,Jardim da Glória,"Avenida 7 de Setembro, 785",Jardim da Glória,Maringa,PR,130.0,2,0,5,350000.0,2692.31,Beltrame Imóveis,-23.4139621,-51.8948537
Casa,Conjunto Residencial Branca Vieira,"Rua Rio Guandu, 1668",Conjunto Residencial Branca Vieira,Maringa,PR,129.0,3,0,4,350000.0,2713.18,Lelo Imoveis,-23.4063105,-51.8903921
Casa,Conjunto Residencial Branca Vieira,"Rua Rio Guandu, 1668",Conjunto Residencial Branca Vieira,Maringa,PR,128.0,5,0,3,350000.0,2734.38,Prado Imóveis,-23.4063105,-51.8903921
Casa,Loteamento Batel,"Rua Pioneiro Guarino Augusto Basseto, 1450",Loteamento Batel,Maringa,PR,127.0,4,0,2,350000.0,2755.91,Moraes e Moraes Negócios imobiliários,-23.3911282,-51.8994736
Casa,Parque das Bandeiras,"Rua Pioneiro João Zavatini, 960",Parque das Bandeiras,Maringa,PR,125.98,2,0,1,350000.0,2778.22,Imobiliária Paiaguás,-23.3835321,-51.9357208
Casa,Jardim Alvorada III,"Rua Pioneiro Porphirio de Moraes, 1349",Jardim Alvorada III,Maringa,PR,122.0,3,0,2,350000.0,2868.85,Sampaio Corretor de Imóveis,-23.3860061,-51.9088845
Casa,Jardim Paulista IV,"Rua Pioneiro Joaquim Pedro de Oliveira, 550",Jardim Paulista IV,Maringa,PR,121.97,2,0,2,350000.0,2869.56,Imobiliária Paiaguás,-23.4070629,-51.8679163
Casa,Jardim Olímpico,"Rua Uirapuru, 456",Jardim Olímpico,Maringa,PR,117.3,3,0,2,350000.0,2983.8,Classe Imóveis,-23.4057543,-51.9810281
Casa,Conjunto João de Barro Itaparica,"Rua Milton Eduardo Luders, 632",Conjunto João de Barro Itaparica,Maringa,PR,115.0,2,0,2,350000.0,3043.48,José Granado Imóveis,-23.3954891,-51.8902996
Casa,Conjunto Residencial Paulino Carlos Filho,"Rua Rio Japuratuba, 1931",Conjunto Residencial Paulino Carlos Filho,Maringa,PR,115.0,3,0,1,350000.0,3043.48,Sândalo Imóveis,-23.3931529,-51.898238
Apartamento,Castro Alves,"Rua Santa Joaquina de Vedruna, 747",Zona 05,Maringa,PR,115.0,3,0,1,350000.0,3043.48,Leandro Fiorati Imóveis,-23.4315266,-51.9672979
Casa,Parque da Gávea,"Rua Emílio Beltrami Filho, 548 A",Parque da Gávea,Maringa,PR,112.57,2,0,3,350000.0,3109.18,Ágil Imóveis,-23.4507024,-51.9215461
Casa,Loteamento Madrid,"Rua Barcelona II, 290",Loteamento Madrid,Maringa,PR,112.0,2,0,2,350000.0,3125.0,Soma Soluções Imobiliárias,-23.464833,-51.9103189
Casa,Parque da Gávea,"Rua Emílio Beltrami Filho, 552",Parque da Gávea,Maringa,PR,112.0,2,0,2,350000.0,3125.0,Fujimóveis Empreendimentos Imobiliários,-23.4507024,-51.9215461
Casa,Ebenezer,"Rua Itaipu, 221",Ebenezer,Maringa,PR,111.05,3,0,1,350000.0,3151.73,Sampaio Corretor de Imóveis,-23.3882929,-51.8993711
Casa,Jardim Monte Rei,"Rua Edézio de Almeida Lima, 387",Jardim Monte Rei,Maringa,PR,106.0,3,0,2,350000.0,3301.89,Massaru Imóveis,-23.3769781,-51.9540369
Casa,Jardim Diamante,"Rua Irene Alves Siqueira, 147",Jardim Diamante,Maringa,PR,105.45,2,0,1,350000.0,3319.11,Thirso Imóveis,-23.3727643,-51.9446382
Apartamento,San Martin,"Avenida Governador Parigot de Souza, 168",Zona 01,Maringa,PR,105.38,3,0,1,350000.0,3321.31,Tarobá Imóveis,-23.4248143,-51.9452875
Casa,Jardim Paulista IV,"Rua Pioneiro Fortunato Borin, 568",Jardim Paulista IV,Maringa,PR,105.0,3,0,2,350000.0,3333.33,Imobiliaria Zanoni,-23.4060431,-51.8720682
Apartamento,Ed Costa do Marfim,"Avenida Curitiba, 149",Zona 04,Maringa,PR,101.0,3,0,1,350000.0,3465.35,Ribeiro & Lopes Negócios Imobiliários,-23.4240372,-51.9508759
Casa,Zona 04,"Avenida Curitiba, 149",Zona 04,Maringa,PR,101.0,3,0,1,350000.0,3465.35,Bonny Imoveis,-23.4240372,-51.9508759
Apartamento,Costa do Marfin,"Avenida Curitiba, 149",Zona 04,Maringa,PR,101.0,3,0,1,350000.0,3465.35,Granado Imoveis,-23.4240372,-51.9508759
Casa,Jardim Oriental,"Rua Francisco Jorge Ribeiro, 406 A",Jardim Oriental,Maringa,PR,100.0,3,0,2,350000.0,3500.0,Beltrame Imóveis,-23.3658716,-51.9425709
Casa,Loteamento Madrid,"Avenida Francisco Sebrian Madrid, 476",Loteamento Madrid,Maringa,PR,100.0,3,0,2,350000.0,3500.0,Irene Messias Imóveis,-23.4639445,-51.9142238
Casa,Jardim Três Lagoas,"Rua José de Farias Ferraz, 417",Jardim Três Lagoas,Maringa,PR,100.0,2,0,3,350000.0,3500.0,MAGNANI IMOVEIS LTDA,-23.3900207,-51.9729319
Casa,Jardim Paris VI,"Rua Pioneiro Antonio Bughi, 349",Jardim Paris VI,Maringa,PR,100.0,3,0,1,350000.0,3500.0,Imobiliária Daros,-23.380816,-51.9650902
Casa,Jardim São Francisco,"Rua Rio Madeira, 1662",Jardim São Francisco,Maringa,PR,99.98,3,0,2,350000.0,3500.7,Massaru Imóveis,-23.3937599,-51.8969872
Casa,Jardim Dias II,"Rua Messias Borges de Souza, 1404",Jardim Dias II,Maringa,PR,99.96,3,0,2,350000.0,3501.4,Imobiliária Silvio Iwata,-23.3756841,-51.9232349
Casa,Parque das Laranjeiras,"Rua Pioneiro José Arduim, 638",Parque das Laranjeiras,Maringa,PR,99.65,3,0,1,350000.0,3512.29,Carmona Imóveis,-23.3888686,-51.9603992
Casa,Jardim Monte Rei,"Rua Eufrásia Carmona Bustos, 272",Jardim Monte Rei,Maringa,PR,99.3,2,0,1,350000.0,3524.67,Opção Imóveis,-23.3749394,-51.9574311
Casa,Zona 07,"Avenida Doutor Mário Clapier Urbinati, 332",Zona 07,Maringa,PR,99.0,3,0,1,350000.0,3535.35,Marilene Insaurralde,-23.4061787,-51.9452784
Casa,Jardim Alvorada,"Rua Amazonas, 409",Jardim Alvorada,Maringa,PR,98.0,3,0,1,350000.0,3571.43,Sândalo Imóveis,-23.3977401,-51.9158833
Casa,Ebenezer,"Rua Chile, 1446",Ebenezer,Maringa,PR,98.0,3,0,4,350000.0,3571.43,Granado Imóveis,-23.3874962,-51.9041025
Casa,Jardim Liberdade,"Rua Frei Caneca, 684",Jardim Liberdade,Maringa,PR,97.16,3,0,2,350000.0,3602.31,Imobiliária Silvio Iwata,-23.4173026,-51.8957177
Casa,Jardim Monte Rei,"Rua Vereador José Mário Hauari, 222",Jardim Monte Rei,Maringa,PR,95.0,2,0,2,350000.0,3684.21,Shimizu Imóveis,-23.3782045,-51.9538016
Casa,Parque Hortência,"Rua Marreco, 72",Parque Hortência,Maringa,PR,94.22,3,0,1,350000.0,3714.71,Imobiliária Paiaguás,-23.3989675,-51.9736568
Apartamento,Edif. Humaitá,"Avenida Humaitá, 727",Zona 04,Maringa,PR,93.0,3,0,1,350000.0,3763.44,Imobiliária Grou ltda,-23.4316639,-51.9503244
Casa,Jardim Diamante,"Rua Pioneiro João Vaz de Queiroz Filho, 355",Jardim Diamante,Maringa,PR,93.0,3,0,2,350000.0,3763.44,Granado Imóveis,-23.3746347,-51.9468177
Casa,Jardim Espanha,"Rua João Florentino, 738",Jardim Espanha,Maringa,PR,90.0,2,0,2,350000.0,3888.89,Massaru Imóveis,-23.4591309,-51.9682904
Casa,Jardim Diamante,"Rua Pioneiro Acácio Faustino dos Santos, 475",Jardim Diamante,Maringa,PR,90.0,3,0,2,350000.0,3888.89,Pedro Granado Imóveis,-23.3755061,-51.9458428
Casa,Conjunto Residencial Cidade Alta,"Rua Pixinguinha, 197",Conjunto Residencial Cidade Alta,Maringa,PR,90.0,3,0,6,350000.0,3888.89,WD Imóveis,-23.4643326,-51.9177228
Casa,Jardim Diamante,"Rua Pioneiro Olinto Mariani, 1110",Jardim Diamante,Maringa,PR,89.0,3,0,2,350000.0,3932.58,Granado Imóveis,-23.373316,-51.9385692
Casa,Jardim Andrade,"Rua Américo Laerte Bigatão, 667",Jardim Andrade,Maringa,PR,87.75,2,0,1,350000.0,3988.6,Shimizu Imóveis,-23.3848908,-51.9009367
Casa,Parque Residencial Tuiuti,"Rua Rio Barreiro, 295",Parque Residencial Tuiuti,Maringa,PR,85.0,3,0,1,350000.0,4117.65,Imobiliária Daros,-23.3995827,-51.8980455
Casa,Loteamento Batel,"Rua Rio São Francisco, 1656",Loteamento Batel,Maringa,PR,84.77,3,0,1,350000.0,4128.82,KAK Imóveis,-23.3961932,-51.8925876
Apartamento,Orelio Moreschi,"Avenida Humaita, 571",Zona 04,Maringa,PR,82.94,3,0,1,350000.0,4219.92,Massaru Imoveis,-23.4316639,-51.9503244
Casa,Zona 03,"Avenida Brasil, 2325",Zona 03,Maringa,PR,82.0,2,0,1,350000.0,4268.29,Tarobá Imóveis,-23.4238939,-51.9206226
Casa,Jardim Alvorada III,"Rua Pioneiro Porphirio de Moraes, 1482",Jardim Alvorada III,Maringa,PR,81.14,3,0,2,350000.0,4313.53,Legado Urbano,-23.3860061,-51.9088845
Casa,Loteamento Batel,"Rua Pioneiro Guarino Augusto Basseto, 2104",Loteamento Batel,Maringa,PR,80.0,2,0,1,350000.0,4375.0,Imobiliaria Zanoni,-23.3911282,-51.8994736
Casa,Jardim Universo,"Rua Universo, 1149",Jardim Universo,Maringa,PR,80.0,2,0,3,350000.0,4375.0,Imobiliária Paiaguás,-23.4565144,-51.9519236
Casa,Conjunto Residencial Branca Vieira,"Rua Rio Guandu, 1538",Conjunto Residencial Branca Vieira,Maringa,PR,80.0,2,0,2,350000.0,4375.0,Shimizu Imóveis,-23.4063105,-51.8903921
Apartamento,Del Plata,"Avenida Humaitá, 299",Zona 04,Maringa,PR,78.0,2,0,1,350000.0,4487.18,Pedro Granado Imóveis,-23.4316639,-51.9503244
Casa,Conjunto João de Barro Cidade Canção,"Rua Eugênia Coutinho Meller, 518",Conjunto João de Barro Cidade Canção,Maringa,PR,78.0,3,0,2,350000.0,4487.18,WD Imóveis,-23.4621564,-51.9060998
Apartamento,Verbena,"Rua Francisco Glicério, 629",Zona 07,Maringa,PR,77.0,3,0,1,350000.0,4545.45,Lélo Imóveis,-23.4133747,-51.9348015
Casa,Vila Marumby,"Rua Vasco da Gama, 41",Vila Marumby,Maringa,PR,77.0,3,0,1,350000.0,4545.45,Shimizu Imoveis,-23.4452497,-51.9279409
Casa,Loteamento Madrid,"Rua Eugênia Coutinho Meller, 518",Loteamento Madrid,Maringa,PR,76.0,3,0,2,350000.0,4605.26,C. A. Brasil Construtora,-23.4640926,-51.9063342
Casa,Vila Bosque,"Rua Marciano Halchuk, 1715",Vila Bosque,Maringa,PR,76.0,3,0,4,350000.0,4605.26,Soma Soluções Imobiliárias,-23.4353346,-51.925898
Casa,Loteamento Madrid,"Avenida Francisco Sebrian Madrid, 702",Loteamento Madrid,Maringa,PR,75.0,3,0,2,350000.0,4666.67,Marly Imóveis,-23.4639445,-51.9142238
Casa,Conjunto Residencial Cidade Alta,"Rua Eugênia Coutinho Meller, 518",Conjunto Residencial Cidade Alta,Maringa,PR,75.0,3,0,2,350000.0,4666.67,Euclides Guimarães Corretor de Imóveis,-23.4661229,-51.9059716
Apartamento,Areia Branca,"Rua Ivai, 643",Vila Marumby,Maringa,PR,74.13,3,1,1,350000.0,4721.44,Imobiliária Silvio Iwata,-23.4459867,-51.9321663
Apartamento,Residencial Areia Branca,"Rua Ivai, 643",Vila Marumby,Maringa,PR,74.13,3,0,1,350000.0,4721.44,Euclides Guimaraes Corretor de Imoveis,-23.4459867,-51.9321663
Apartamento,Areia Branca,"Rua Ivai, 1030",Vila Marumby,Maringa,PR,74.0,3,0,1,350000.0,4729.73,MAGNANI IMOVEIS LTDA,-23.4459867,-51.9321663
Casa,Parque Tarumã,"Rua Pioneira Fumi Tanoue, 137",Parque Tarumã,Maringa,PR,74.0,3,0,2,350000.0,4729.73,Soma Soluções Imobiliárias,-23.4700938,-51.9280782
Casa,Parque Tarumã,"Rua Pioneira Fumi Tanoue, 137",Parque Tarumã,Maringa,PR,74.0,3,0,2,350000.0,4729.73,Marly Imóveis,-23.4700938,-51.9280782
Casa,Jardim Diamante,"Rua Hilda Matheus Afonso, 32",Jardim Diamante,Maringa,PR,74.0,3,0,1,350000.0,4729.73,Antenor Imóveis,-23.3724028,-51.9386905
Casa,Jardim Mandacaru,"Rua Marcos Antônio, 1542",Jardim Mandacaru,Maringa,PR,70.0,2,0,5,350000.0,5000.0,Moraes e Moraes Negócios imobiliários,-23.4152118,-51.9585595
Casa,Conjunto João de Barro Champagnat,"Rua Rio Jordão, 701",Conjunto João de Barro Champagnat,Maringa,PR,70.0,2,0,1,350000.0,5000.0,Marly Imóveis,-23.3993482,-51.8854472
Casa,Jardim Piatã,"Rua Rio Mearim, 1067",Jardim Piatã,Maringa,PR,70.0,3,0,2,350000.0,5000.0,Marly Imóveis,-23.4019252,-51.8850107
Casa,Jardim Alvorada,"Rua Evaristo da Veiga, 1754",Jardim Alvorada,Maringa,PR,70.0,2,0,1,350000.0,5000.0,Adriana Corretora de Imóveis,-23.4021071,-51.9169879
Casa,Jardim São Clemente,"Rua Pioneiro Florindo Biaggi, 1477",Jardim São Clemente,Maringa,PR,69.75,2,0,2,350000.0,5017.92,Massaru Imóveis,-23.4621718,-51.9571137
Apartamento,Residencial Guarita,"Rua Marciano Halchuk, 356",Vila Bosque,Maringa,PR,69.0,3,0,1,350000.0,5072.46,Pedro Granado Imoveis,-23.4353346,-51.925898
Apartamento,Paranagua Studios,"Rua Osvaldo Cruz, 452",Zona 07,Maringa,PR,68.0,2,0,1,350000.0,5147.06,Euclides Guimaraes Corretor de Imoveis,-23.41134,-51.9434837
Apartamento,Carlos Drummond de Andrade,"Rua Rui Barbosa, 451",Zona 07,Maringa,PR,65.0,3,0,1,350000.0,5384.62,Lélo Imóveis,-23.4172268,-51.9553114
Apartamento,Spazio Merlot,"Rua Nardina Rodrigues Johansen, 392",Loteamento Malbec,Maringa,PR,64.1,2,0,1,350000.0,5460.22,Imobiliaria Silvio Iwata,-23.4384389,-51.9228342
Casa,Parque das Laranjeiras,"Rua Paim, 330",Parque das Laranjeiras,Maringa,PR,64.0,2,0,3,350000.0,5468.75,Massaru Imóveis,-23.392947,-51.95972
Casa,Vila Bosque,"Avenida São Paulo, 3212",Vila Bosque,Maringa,PR,63.0,3,0,1,350000.0,5555.56,Soma Soluções Imobiliárias,-23.4349496,-51.9274476
Casa,Jardim Itália II,"Rua Pioneiro Carlos João Basso, 842",Jardim Itália II,Maringa,PR,63.0,2,0,3,350000.0,5555.56,Imobiliária Paiaguás,-23.4544597,-51.9423705
Apartamento,Spazio Merlot,"Rua Nardina Rodrigues Johansen, 392",Loteamento Malbec,Maringa,PR,60.0,2,0,2,350000.0,5833.33,Granado Imoveis,-23.4384389,-51.9228342
Apartamento,Perseverance Residencial,"Rua Rui Barbosa, 1262",Zona 07,Maringa,PR,60.0,2,0,1,350000.0,5833.33,Pedro Granado Imoveis,-23.4172268,-51.9553114
Casa,Jardim São Clemente,"Rua Angelina Maria da Silva, 810",Jardim São Clemente,Maringa,PR,59.0,2,0,1,350000.0,5932.2,PLATTUS GESTÃO DE NEGÓCIOS IMOBILIÁRIOS,-23.4659086,-51.9551723
Apartamento,Perseverance Residencial,"Rua Rui Barbosa, 1262",Zona 07,Maringa,PR,59.0,2,0,1,350000.0,5932.2,Pedro Granado Imoveis,-23.4172268,-51.9553114
Apartamento,Perseverance Residencial,"Rua Rui Barbosa, 1262",Zona 07,Maringa,PR,59.0,2,0,1,350000.0,5932.2,Pedro Granado Imoveis,-23.4172268,-51.9553114
Apartamento,Canaã,"Avenida Doutor Mário Clapier Urbinati, 292",Zona 07,Maringa,PR,55.76,2,1,1,350000.0,6276.9,Prado Imóveis,-23.4054459,-51.9474012
Apartamento,Rouget Village,"Rua Jangada, 403",Zona 07,Maringa,PR,55.17,2,0,1,350000.0,6344.03,WEGG Construtora,-23.4083166,-51.9458162
